shot_name,match_id,index
non_goals/2314,3775603,1384
non_goals/2315,3775603,1504
non_goals/2316,3775603,1776
non_goals/2317,3775603,1906
non_goals/2318,3775603,2274
non_goals/2319,3775603,2350
non_goals/2320,3775603,2369
non_goals/2321,3775603,2489
non_goals/2322,3775603,2850
non_goals/2323,3775603,2855
non_goals/2324,3775603,3232
non_goals/2325,3775625,311
goals/305,3775625,525
non_goals/2326,3775625,575
non_goals/2327,3775625,655
non_goals/2328,3775625,766
non_goals/2329,3775625,906
non_goals/2330,3775625,1053
non_goals/2331,3775625,1208
non_goals/2332,3775625,1285
non_goals/2333,3775625,1313
goals/306,3775625,1429
goals/307,3775625,1512
goals/308,3775625,1542
goals/309,3775625,1768
non_goals/2334,3775625,1823
goals/310,3775625,2027
non_goals/2335,3775625,2072
non_goals/2336,3775625,2298
non_goals/2337,3775625,2457
non_goals/2338,3775625,2642
goals/311,3775625,2965
goals/312,3775625,3076
non_goals/2339,3775625,3086
non_goals/2340,3775625,3384
non_goals/2341,3775625,3437
non_goals/2342,3775613,307
non_goals/2343,3775613,368
non_goals/2344,3775613,372
non_goals/2345,3775613,484
non_goals/2346,3775613,595
non_goals/2347,3775613,711
non_goals/2348,3775613,757
non_goals/2349,3775613,841
non_goals/2350,3775613,857
goals/313,3775613,961
non_goals/2351,3775613,1011
non_goals/2352,3775613,1057
non_goals/2353,3775613,1124
non_goals/2354,3775613,1208
non_goals/2355,3775613,1264
goals/314,3775613,1268
non_goals/2356,3775613,1517
non_goals/2357,3775613,1548
non_goals/2358,3775613,1652
non_goals/2359,3775613,1807
non_goals/2360,3775613,1956
goals/315,3775613,2330
non_goals/2361,3775613,2542
non_goals/2362,3775613,2567
non_goals/2363,3775613,3015
non_goals/2364,3775613,3022
non_goals/2365,3775613,3025
non_goals/2366,3775613,3172
non_goals/2367,3775613,3443
non_goals/2368,3775613,3497
non_goals/2369,3775613,3589
non_goals/2370,3775598,87
non_goals/2371,3775598,258
non_goals/2372,3775598,315
non_goals/2373,3775598,805
non_goals/2374,3775598,867
non_goals/2375,3775598,1016
non_goals/2376,3775598,1239
non_goals/2377,3775598,1472
non_goals/2378,3775598,1644
non_goals/2379,3775598,1808
non_goals/2380,3775598,1922
non_goals/2381,3775598,1965
non_goals/2382,3775598,1968
non_goals/2383,3775598,2067
non_goals/2384,3775598,2172
non_goals/2385,3775598,2306
non_goals/2386,3775598,2339
non_goals/2387,3775598,2414
non_goals/2388,3775598,2592
non_goals/2389,3775598,2768
non_goals/2390,3775598,2773
non_goals/2391,3775598,2985
non_goals/2392,3775598,3115
non_goals/2393,3775601,167
non_goals/2394,3775601,230
non_goals/2395,3775601,305
non_goals/2396,3775601,319
non_goals/2397,3775601,325
non_goals/2398,3775601,387
non_goals/2399,3775601,559
non_goals/2400,3775601,563
non_goals/2401,3775601,585
non_goals/2402,3775601,693
non_goals/2403,3775601,759
non_goals/2404,3775601,916
non_goals/2405,3775601,1004
non_goals/2406,3775601,1163
non_goals/2407,3775601,1196
non_goals/2408,3775601,1432
non_goals/2409,3775601,1486
non_goals/2410,3775601,1522
non_goals/2411,3775601,1895
non_goals/2412,3775601,2085
non_goals/2413,3775601,2244
non_goals/2414,3775601,2440
non_goals/2415,3775601,2455
non_goals/2416,3775601,2539
non_goals/2417,3775601,2700
non_goals/2418,3775601,2767
non_goals/2419,3775630,140
non_goals/2420,3775630,145
non_goals/2421,3775630,167
non_goals/2422,3775630,286
non_goals/2423,3775630,633
non_goals/2424,3775630,682
non_goals/2425,3775630,756
non_goals/2426,3775630,930
non_goals/2427,3775630,1168
non_goals/2428,3775630,1174
non_goals/2429,3775630,1177
non_goals/2430,3775630,1265
non_goals/2431,3775630,1325
non_goals/2432,3775630,1328
goals/316,3775630,1332
non_goals/2433,3775630,1399
goals/317,3775630,1403
non_goals/2434,3775630,1537
non_goals/2435,3775630,1644
non_goals/2436,3775630,2027
non_goals/2437,3775630,2112
non_goals/2438,3775630,2252
non_goals/2439,3775630,2364
non_goals/2440,3775630,2687
goals/318,3775630,2937
non_goals/2441,3775630,3051
non_goals/2442,3775630,3309
non_goals/2443,3775630,3519
goals/319,3775630,3537
non_goals/2444,3775651,82
goals/320,3775651,381
non_goals/2445,3775651,1001
non_goals/2446,3775651,1051
non_goals/2447,3775651,1085
non_goals/2448,3775651,1239
non_goals/2449,3775651,1246
non_goals/2450,3775651,1430
goals/321,3775651,1656
non_goals/2451,3775651,1681
non_goals/2452,3775651,1745
non_goals/2453,3775651,1786
non_goals/2454,3775651,2361
non_goals/2455,3775651,2508
non_goals/2456,3775651,2511
non_goals/2457,3775651,2515
non_goals/2458,3775651,2522
goals/322,3775651,2527
non_goals/2459,3775651,2625
non_goals/2460,3775651,2769
goals/323,3775651,2836
non_goals/2461,3775651,3024
non_goals/2462,3775651,3099
non_goals/2463,3775651,3141
non_goals/2464,3775651,3266
non_goals/2465,3775635,52
non_goals/2466,3775635,174
non_goals/2467,3775635,291
non_goals/2468,3775635,378
non_goals/2469,3775635,594
non_goals/2470,3775635,779
non_goals/2471,3775635,892
non_goals/2472,3775635,1128
non_goals/2473,3775635,1267
non_goals/2474,3775635,1271
non_goals/2475,3775635,1629
non_goals/2476,3775635,1719
non_goals/2477,3775635,1780
non_goals/2478,3775635,1867
non_goals/2479,3775635,2038
non_goals/2480,3775635,2058
non_goals/2481,3775635,2286
non_goals/2482,3775635,2504
non_goals/2483,3775635,2534
non_goals/2484,3775635,2567
non_goals/2485,3775635,2642
non_goals/2486,3775635,2778
non_goals/2487,3775635,3033
non_goals/2488,3775650,158
non_goals/2489,3775650,231
non_goals/2490,3775650,356
non_goals/2491,3775650,378
non_goals/2492,3775650,386
non_goals/2493,3775650,402
non_goals/2494,3775650,513
non_goals/2495,3775650,526
goals/324,3775650,602
non_goals/2496,3775650,630
non_goals/2497,3775650,667
non_goals/2498,3775650,715
non_goals/2499,3775650,737
non_goals/2500,3775650,1010
non_goals/2501,3775650,1023
non_goals/2502,3775650,1040
non_goals/2503,3775650,1155
non_goals/2504,3775650,1438
non_goals/2505,3775650,1441
non_goals/2506,3775650,1484
non_goals/2507,3775650,1600
non_goals/2508,3775650,1688
goals/325,3775650,1803
goals/326,3775650,2138
non_goals/2509,3775650,2418
non_goals/2510,3775650,2546
goals/327,3775650,2569
non_goals/2511,3775650,2602
non_goals/2512,3775650,3036
non_goals/2513,3775650,3042
non_goals/2514,3775650,3067
non_goals/2515,3775650,3243
non_goals/2516,3775650,3249
non_goals/2517,3775650,3286
non_goals/2518,3775650,3402
non_goals/2519,3775647,66
non_goals/2520,3775647,184
non_goals/2521,3775647,352
non_goals/2522,3775647,542
non_goals/2523,3775647,673
non_goals/2524,3775647,771
non_goals/2525,3775647,869
non_goals/2526,3775647,1026
non_goals/2527,3775647,1100
non_goals/2528,3775647,1202
non_goals/2529,3775647,1313
non_goals/2530,3775647,1586
non_goals/2531,3775647,1891
non_goals/2532,3775647,1919
non_goals/2533,3775647,2068
non_goals/2534,3775647,2191
non_goals/2535,3775647,2215
non_goals/2536,3775647,2317
non_goals/2537,3775647,2528
non_goals/2538,3775647,2638
non_goals/2539,3775647,2678
non_goals/2540,3775647,2739
non_goals/2541,3775647,2933
non_goals/2542,3775647,3225
non_goals/2543,3775659,53
non_goals/2544,3775659,93
goals/328,3775659,98
non_goals/2545,3775659,417
non_goals/2546,3775659,519
non_goals/2547,3775659,524
non_goals/2548,3775659,530
non_goals/2549,3775659,540
non_goals/2550,3775659,545
non_goals/2551,3775659,615
non_goals/2552,3775659,630
non_goals/2553,3775659,636
non_goals/2554,3775659,945
non_goals/2555,3775659,1162
non_goals/2556,3775659,1255
non_goals/2557,3775659,1355
non_goals/2558,3775659,1856
non_goals/2559,3775659,1956
goals/329,3775659,2100
non_goals/2560,3775659,2149
non_goals/2561,3775659,2321
non_goals/2562,3775659,2374
non_goals/2563,3775659,2471
non_goals/2564,3775659,2681
non_goals/2565,3775659,3165
non_goals/2566,3775659,3268
non_goals/2567,3775659,3290
non_goals/2568,3775659,3308
goals/330,3775657,213
non_goals/2569,3775657,276
non_goals/2570,3775657,523
non_goals/2571,3775657,1372
non_goals/2572,3775657,1524
non_goals/2573,3775657,1595
non_goals/2574,3775657,1600
goals/331,3775657,1668
goals/332,3775657,2007
non_goals/2575,3775657,2231
non_goals/2576,3775657,2492
non_goals/2577,3775657,2675
non_goals/2578,3775657,2970
non_goals/2579,3775657,3196
non_goals/2580,3775657,3271
non_goals/2581,3775657,3343
non_goals/2582,3775657,3380
goals/333,3775657,3747
non_goals/2583,3775657,3865
non_goals/2584,3775657,3898
non_goals/2585,3775657,3966
non_goals/2586,3775657,4009
non_goals/2587,3775649,80
non_goals/2588,3775649,147
goals/334,3775649,158
goals/335,3775649,204
goals/336,3775649,240
non_goals/2589,3775649,270
non_goals/2590,3775649,452
non_goals/2591,3775649,563
non_goals/2592,3775649,658
goals/337,3775649,754
goals/338,3775649,996
non_goals/2593,3775649,1361
non_goals/2594,3775649,1387
non_goals/2595,3775649,1549
non_goals/2596,3775649,1559
non_goals/2597,3775649,1795
non_goals/2598,3775649,1940
non_goals/2599,3775649,1962
non_goals/2600,3775649,2002
non_goals/2601,3775649,2346
non_goals/2602,3775649,2432
non_goals/2603,3775649,2480
non_goals/2604,3775649,2507
non_goals/2605,3775649,2558
non_goals/2606,3775649,2577
non_goals/2607,3775645,308
non_goals/2608,3775645,351
non_goals/2609,3775645,461
non_goals/2610,3775645,477
non_goals/2611,3775645,484
goals/339,3775645,599
non_goals/2612,3775645,667
non_goals/2613,3775645,1021
non_goals/2614,3775645,1375
non_goals/2615,3775645,1484
non_goals/2616,3775645,1564
non_goals/2617,3775645,1668
non_goals/2618,3775645,1692
non_goals/2619,3775645,1736
non_goals/2620,3775645,1876
non_goals/2621,3775645,1888
non_goals/2622,3775645,2231
non_goals/2623,3775645,2355
non_goals/2624,3775645,2391
non_goals/2625,3775645,2437
non_goals/2626,3775645,2507
non_goals/2627,3775645,2538
goals/340,3775645,2565
non_goals/2628,3775645,2622
non_goals/2629,3775645,2628
goals/341,3775645,2631
non_goals/2630,3775645,2663
non_goals/2631,3775645,2845
non_goals/2632,3775645,3050
non_goals/2633,3775645,3136
non_goals/2634,3775645,3190
goals/342,3775645,3426
non_goals/2635,3775639,920
non_goals/2636,3775639,1141
non_goals/2637,3775639,1380
non_goals/2638,3775639,1895
non_goals/2639,3775639,1907
non_goals/2640,3775639,1947
non_goals/2641,3775639,2198
non_goals/2642,3775639,2703
non_goals/2643,3775639,2795
non_goals/2644,3775639,3242
goals/343,3775639,3329
non_goals/2645,3775639,3467
non_goals/2646,3775639,3549
non_goals/2647,3775639,3724
non_goals/2648,3775642,270
non_goals/2649,3775642,423
non_goals/2650,3775642,568
non_goals/2651,3775642,593
non_goals/2652,3775642,767
goals/344,3775642,770
non_goals/2653,3775642,967
non_goals/2654,3775642,1044
non_goals/2655,3775642,1118
non_goals/2656,3775642,1142
non_goals/2657,3775642,1359
non_goals/2658,3775642,1392
non_goals/2659,3775642,1397
non_goals/2660,3775642,1405
non_goals/2661,3775642,1432
non_goals/2662,3775642,1748
non_goals/2663,3775642,1805
non_goals/2664,3775642,1827
non_goals/2665,3775642,1848
non_goals/2666,3775642,1907
non_goals/2667,3775642,2215
non_goals/2668,3775642,2223
non_goals/2669,3775642,2245
non_goals/2670,3775642,2466
non_goals/2671,3775642,2682
non_goals/2672,3775642,2955
goals/345,3775646,142
non_goals/2673,3775646,281
non_goals/2674,3775646,298
non_goals/2675,3775646,597
non_goals/2676,3775646,728
goals/346,3775646,1339
non_goals/2677,3775646,1360
non_goals/2678,3775646,1499
non_goals/2679,3775646,1737
non_goals/2680,3775646,1757
non_goals/2681,3775646,2553
non_goals/2682,3775646,2623
goals/347,3775646,2867
goals/348,3775646,2928
non_goals/2683,3775646,2984
non_goals/2684,3775646,3360
non_goals/2685,3775646,3500
non_goals/2686,3775646,3664
non_goals/2687,3775646,3709
non_goals/2688,3775655,47
non_goals/2689,3775655,151
non_goals/2690,3775655,180
non_goals/2691,3775655,510
non_goals/2692,3775655,573
non_goals/2693,3775655,991
non_goals/2694,3775655,994
non_goals/2695,3775655,1672
non_goals/2696,3775655,1721
goals/349,3775655,1730
non_goals/2697,3775655,1925
non_goals/2698,3775655,2244
non_goals/2699,3775655,2250
non_goals/2700,3775655,2389
non_goals/2701,3775655,2443
non_goals/2702,3775655,2448
non_goals/2703,3775655,2453
non_goals/2704,3775655,2587
non_goals/2705,3775655,2831
non_goals/2706,3775640,159
non_goals/2707,3775640,297
non_goals/2708,3775640,347
non_goals/2709,3775640,365
non_goals/2710,3775640,417
non_goals/2711,3775640,534
non_goals/2712,3775640,596
non_goals/2713,3775640,605
non_goals/2714,3775640,877
non_goals/2715,3775640,1282
non_goals/2716,3775640,1352
non_goals/2717,3775640,1375
non_goals/2718,3775640,1743
non_goals/2719,3775640,1790
non_goals/2720,3775640,1797
non_goals/2721,3775640,1921
non_goals/2722,3775640,1941
non_goals/2723,3775640,1995
non_goals/2724,3775640,2126
non_goals/2725,3775640,2131
goals/350,3775640,2137
goals/351,3775640,2185
non_goals/2726,3775640,2303
non_goals/2727,3775640,2673
non_goals/2728,3775640,2683
non_goals/2729,3775640,2891
non_goals/2730,3775640,2913
non_goals/2731,3775640,2942
non_goals/2732,3775658,808
goals/352,3775658,1016
non_goals/2733,3775658,1131
non_goals/2734,3775658,1169
non_goals/2735,3775658,1380
non_goals/2736,3775658,1486
non_goals/2737,3775658,1592
non_goals/2738,3775658,1596
non_goals/2739,3775658,1663
non_goals/2740,3775658,1670
non_goals/2741,3775658,1909
non_goals/2742,3775658,2061
non_goals/2743,3775658,2329
non_goals/2744,3775658,2436
non_goals/2745,3775658,2458
non_goals/2746,3775658,2885
goals/353,3775658,2889
non_goals/2747,3775658,2944
non_goals/2748,3775658,2954
non_goals/2749,3775658,3098
non_goals/2750,3775658,3104
non_goals/2751,3775658,3142
non_goals/2752,3775658,3149
non_goals/2753,3775658,3182
goals/354,3775658,3194
non_goals/2754,3775623,93
non_goals/2755,3775623,211
non_goals/2756,3775623,374
non_goals/2757,3775623,457
non_goals/2758,3775623,545
non_goals/2759,3775623,559
non_goals/2760,3775623,652
non_goals/2761,3775623,777
non_goals/2762,3775623,1078
non_goals/2763,3775623,1202
non_goals/2764,3775623,1211
non_goals/2765,3775623,1267
non_goals/2766,3775623,1271
non_goals/2767,3775623,1879
non_goals/2768,3775623,1947
goals/355,3775623,2012
non_goals/2769,3775623,2097
non_goals/2770,3775623,2148
non_goals/2771,3775623,2261
non_goals/2772,3775623,2309
non_goals/2773,3775623,2530
non_goals/2774,3775623,2601
non_goals/2775,3775623,2776
non_goals/2776,3775623,2908
non_goals/2777,3775566,36
non_goals/2778,3775566,130
non_goals/2779,3775566,211
non_goals/2780,3775566,353
non_goals/2781,3775566,463
non_goals/2782,3775566,472
non_goals/2783,3775566,530
non_goals/2784,3775566,539
non_goals/2785,3775566,853
goals/356,3775566,954
non_goals/2786,3775566,1096
non_goals/2787,3775566,1152
non_goals/2788,3775566,1416
non_goals/2789,3775566,1435
non_goals/2790,3775566,1605
non_goals/2791,3775566,2014
non_goals/2792,3775566,2094
non_goals/2793,3775566,2101
non_goals/2794,3775566,2105
non_goals/2795,3775566,2183
non_goals/2796,3775566,2286
non_goals/2797,3775566,2457
non_goals/2798,3775566,2562
non_goals/2799,3775566,2590
non_goals/2800,3775566,2609
non_goals/2801,3775566,2689
non_goals/2802,3775566,2698
non_goals/2803,3775566,2704
non_goals/2804,3775566,2707
non_goals/2805,3775566,2724
non_goals/2806,3775566,2820
non_goals/2807,3775566,2929
non_goals/2808,3775566,3095
non_goals/2809,3775566,3131
non_goals/2810,3775566,3375
non_goals/2811,3775566,3407
non_goals/2812,3775566,3444
non_goals/2813,3775566,3453
goals/357,3775566,3509
non_goals/2814,3775546,227
non_goals/2815,3775546,524
non_goals/2816,3775546,678
non_goals/2817,3775546,707
non_goals/2818,3775546,787
non_goals/2819,3775546,892
non_goals/2820,3775546,959
non_goals/2821,3775546,1019
non_goals/2822,3775546,1203
non_goals/2823,3775546,1425
non_goals/2824,3775546,1442
non_goals/2825,3775546,1445
non_goals/2826,3775546,1533
non_goals/2827,3775546,1661
goals/358,3775546,1752
non_goals/2828,3775546,1777
non_goals/2829,3775546,1786
non_goals/2830,3775546,1941
non_goals/2831,3775546,1951
non_goals/2832,3775546,1977
non_goals/2833,3775546,1994
non_goals/2834,3775546,2120
non_goals/2835,3775546,2187
non_goals/2836,3775546,2252
non_goals/2837,3775546,2390
non_goals/2838,3775546,2839
non_goals/2839,3775546,2843
non_goals/2840,3775546,2848
non_goals/2841,3775546,2930
non_goals/2842,3775547,152
non_goals/2843,3775547,312
non_goals/2844,3775547,361
non_goals/2845,3775547,367
non_goals/2846,3775547,372
non_goals/2847,3775547,829
non_goals/2848,3775547,1048
non_goals/2849,3775547,1193
goals/359,3775547,1291
non_goals/2850,3775547,1334
non_goals/2851,3775547,1475
non_goals/2852,3775547,1751
non_goals/2853,3775547,1756
non_goals/2854,3775547,1760
goals/360,3775547,1764
goals/361,3775547,1816
non_goals/2855,3775547,2074
goals/362,3775547,2274
non_goals/2856,3775547,2380
non_goals/2857,3775547,2388
non_goals/2858,3775547,2415
non_goals/2859,3775547,3318
non_goals/2860,3775547,3333
non_goals/2861,3775587,380
non_goals/2862,3775587,457
goals/363,3775587,465
non_goals/2863,3775587,497
non_goals/2864,3775587,517
non_goals/2865,3775587,560
non_goals/2866,3775587,1471
non_goals/2867,3775587,1524
non_goals/2868,3775587,1793
goals/364,3775587,1809
non_goals/2869,3775587,1907
non_goals/2870,3775587,1909
non_goals/2871,3775587,1955
non_goals/2872,3775587,2161
non_goals/2873,3775587,2349
non_goals/2874,3775587,2357
non_goals/2875,3775587,2966
non_goals/2876,3775587,3448
goals/365,3775595,126
non_goals/2877,3775595,252
non_goals/2878,3775595,433
non_goals/2879,3775595,549
non_goals/2880,3775595,641
non_goals/2881,3775595,668
non_goals/2882,3775595,693
non_goals/2883,3775595,849
non_goals/2884,3775595,962
non_goals/2885,3775595,1072
non_goals/2886,3775595,1194
goals/366,3775595,1241
non_goals/2887,3775595,1385
non_goals/2888,3775595,1830
non_goals/2889,3775595,2031
non_goals/2890,3775595,2162
non_goals/2891,3775595,2313
non_goals/2892,3775595,2359
non_goals/2893,3775595,2456
non_goals/2894,3775595,2502
non_goals/2895,3775595,2602
non_goals/2896,3775595,2725
non_goals/2897,3775595,3157
non_goals/2898,3775595,3247
non_goals/2899,3775604,169
non_goals/2900,3775604,349
non_goals/2901,3775604,382
non_goals/2902,3775604,884
goals/367,3775604,1661
non_goals/2903,3775604,1715
non_goals/2904,3775604,2057
non_goals/2905,3775604,2113
non_goals/2906,3775604,2119
non_goals/2907,3775604,2147
goals/368,3775604,2784
non_goals/2908,3775604,3207
non_goals/2909,3775604,3227
non_goals/2910,3775604,3505
non_goals/2911,3775604,3510
non_goals/2912,3775604,3538
non_goals/2913,3775604,3594
non_goals/2914,3775604,3660
non_goals/2915,3775634,72
non_goals/2916,3775634,264
non_goals/2917,3775634,1107
non_goals/2918,3775634,1217
non_goals/2919,3775634,1303
goals/369,3775634,1355
non_goals/2920,3775634,1659
non_goals/2921,3775634,1820
non_goals/2922,3775634,2114
non_goals/2923,3775634,2210
non_goals/2924,3775634,2687
non_goals/2925,3775634,2771
goals/370,3775634,2776
non_goals/2926,3775634,3221
goals/371,3775634,3255
non_goals/2927,3775617,102
non_goals/2928,3775617,774
non_goals/2929,3775617,967
non_goals/2930,3775617,1343
non_goals/2931,3775617,1407
non_goals/2932,3775617,1462
non_goals/2933,3775617,1658
non_goals/2934,3775617,1698
non_goals/2935,3775617,1707
non_goals/2936,3775617,1766
non_goals/2937,3775617,1773
non_goals/2938,3775617,1857
non_goals/2939,3775617,1958
non_goals/2940,3775617,1986
non_goals/2941,3775617,2005
non_goals/2942,3775617,2065
non_goals/2943,3775617,2116
non_goals/2944,3775617,2293
non_goals/2945,3775617,2334
non_goals/2946,3775617,2385
non_goals/2947,3775617,2414
non_goals/2948,3775617,2702
non_goals/2949,3775617,2749
non_goals/2950,3775617,2853
non_goals/2951,3775617,2860
non_goals/2952,3775565,422
non_goals/2953,3775565,573
non_goals/2954,3775565,634
non_goals/2955,3775565,873
goals/372,3775565,878
non_goals/2956,3775565,958
non_goals/2957,3775565,1118
non_goals/2958,3775565,1215
non_goals/2959,3775565,1350
non_goals/2960,3775565,1500
non_goals/2961,3775565,1565
goals/373,3775565,1568
goals/374,3775565,1593
non_goals/2962,3775565,1677
non_goals/2963,3775565,1710
non_goals/2964,3775565,1714
non_goals/2965,3775565,2034
goals/375,3775565,2241
non_goals/2966,3775565,2319
non_goals/2967,3775565,2459
goals/376,3775565,2699
non_goals/2968,3775565,2723
non_goals/2969,3775565,3053
non_goals/2970,3775565,3164
non_goals/2971,3775565,3237
non_goals/2972,3775565,3245
goals/377,3775565,3312
goals/378,3775583,140
non_goals/2973,3775583,383
non_goals/2974,3775583,727
non_goals/2975,3775583,1095
goals/379,3775583,1291
non_goals/2976,3775583,1372
non_goals/2977,3775583,1576
non_goals/2978,3775583,2128
non_goals/2979,3775583,2372
non_goals/2980,3775583,2685
non_goals/2981,3775583,2762
non_goals/2982,3775583,2791
non_goals/2983,3775583,3046
non_goals/2984,3775583,3341
non_goals/2985,3775583,3525
non_goals/2986,3775583,3545
non_goals/2987,3775583,3569
non_goals/2988,3775583,3574
non_goals/2989,3775583,3581
goals/380,3775583,3586
goals/381,3775542,199
non_goals/2990,3775542,398
non_goals/2991,3775542,545
non_goals/2992,3775542,551
non_goals/2993,3775542,799
non_goals/2994,3775542,1138
non_goals/2995,3775542,1383
goals/382,3775542,1504
non_goals/2996,3775542,1669
non_goals/2997,3775542,1705
non_goals/2998,3775542,1978
non_goals/2999,3775542,2017
non_goals/3000,3775542,2199
non_goals/3001,3775542,2238
goals/383,3775542,2302
non_goals/3002,3775542,2359
non_goals/3003,3775542,2458
goals/384,3775542,2511
non_goals/3004,3775542,2604
non_goals/3005,3775542,2737
non_goals/3006,3775542,2824
non_goals/3007,3775542,2968
non_goals/3008,3775542,3043
non_goals/3009,3775542,3073
non_goals/3010,3775542,3294
non_goals/3011,3775608,187
non_goals/3012,3775608,350
non_goals/3013,3775608,772
non_goals/3014,3775608,1326
goals/385,3775608,1392
non_goals/3015,3775608,1872
non_goals/3016,3775608,1888
non_goals/3017,3775608,2005
non_goals/3018,3775608,2396
non_goals/3019,3775608,2489
non_goals/3020,3775608,2640
non_goals/3021,3775608,2869
non_goals/3022,3775608,2875
non_goals/3023,3775608,2881
non_goals/3024,3775608,3006
non_goals/3025,3775608,3080
non_goals/3026,3775608,3103
non_goals/3027,3775608,3161
non_goals/3028,3775608,3307
non_goals/3029,3775608,3333
non_goals/3030,3775599,136
non_goals/3031,3775599,395
non_goals/3032,3775599,773
non_goals/3033,3775599,1829
non_goals/3034,3775599,1923
non_goals/3035,3775599,1999
non_goals/3036,3775599,2123
non_goals/3037,3775599,2399
non_goals/3038,3775599,2476
non_goals/3039,3775554,26
non_goals/3040,3775554,225
non_goals/3041,3775554,236
non_goals/3042,3775554,239
non_goals/3043,3775554,356
non_goals/3044,3775554,706
non_goals/3045,3775554,964
non_goals/3046,3775554,1030
non_goals/3047,3775554,1239
non_goals/3048,3775554,1312
goals/386,3775554,1315
goals/387,3775554,1430
non_goals/3049,3775554,1440
non_goals/3050,3775554,1564
non_goals/3051,3775554,1694
non_goals/3052,3775554,1740
non_goals/3053,3775554,1790
non_goals/3054,3775554,1877
non_goals/3055,3775554,2036
non_goals/3056,3775554,2225
non_goals/3057,3775554,2416
non_goals/3058,3775554,2488
non_goals/3059,3775554,2496
non_goals/3060,3775554,2507
non_goals/3061,3775554,2514
non_goals/3062,3775554,2599
non_goals/3063,3775554,3080
non_goals/3064,3775652,215
goals/388,3775652,220
goals/389,3775652,279
non_goals/3065,3775652,310
non_goals/3066,3775652,363
non_goals/3067,3775652,388
non_goals/3068,3775652,404
non_goals/3069,3775652,520
non_goals/3070,3775652,623
non_goals/3071,3775652,778
non_goals/3072,3775652,892
non_goals/3073,3775652,1007
non_goals/3074,3775652,1080
non_goals/3075,3775652,1388
non_goals/3076,3775652,1441
non_goals/3077,3775652,1470
non_goals/3078,3775652,1475
non_goals/3079,3775652,1683
non_goals/3080,3775652,1732
non_goals/3081,3775652,1953
non_goals/3082,3775652,1966
non_goals/3083,3775652,2007
non_goals/3084,3775652,2013
non_goals/3085,3775652,2057
non_goals/3086,3775652,2220
non_goals/3087,3775652,2445
non_goals/3088,3775652,2772
non_goals/3089,3775652,2967
non_goals/3090,3775652,3003
non_goals/3091,3775652,3103
non_goals/3092,3775652,3217
non_goals/3093,3775652,3340
non_goals/3094,3775652,3446
non_goals/3095,3775652,3558
non_goals/3096,3764238,222
non_goals/3097,3764238,334
non_goals/3098,3764238,379
goals/390,3764238,617
goals/391,3764238,782
non_goals/3099,3764238,930
non_goals/3100,3764238,933
non_goals/3101,3764238,938
non_goals/3102,3764238,970
goals/392,3764238,1015
non_goals/3103,3764238,1138
goals/393,3764238,1273
goals/394,3764238,1333
non_goals/3104,3764238,1467
non_goals/3105,3764238,1472
non_goals/3106,3764238,1558
goals/395,3764238,1894
goals/396,3764238,1950
goals/397,3764238,2003
non_goals/3107,3764238,2171
non_goals/3108,3764238,2174
non_goals/3109,3764238,2540
non_goals/3110,3764238,2545
goals/398,3764238,2548
non_goals/3111,3764238,2795
non_goals/3112,3764238,2853
goals/399,3764238,2913
non_goals/3113,3764238,3121
non_goals/3114,2275127,72
goals/400,2275127,165
non_goals/3115,2275127,249
goals/401,2275127,252
non_goals/3116,2275127,328
goals/402,2275127,415
non_goals/3117,2275127,595
non_goals/3118,2275127,926
non_goals/3119,2275127,1005
non_goals/3120,2275127,1419
non_goals/3121,2275127,1555
non_goals/3122,2275127,1899
non_goals/3123,2275127,1964
non_goals/3124,2275127,2033
non_goals/3125,2275127,2103
non_goals/3126,2275127,2160
goals/403,2275127,2179
non_goals/3127,2275127,2265
non_goals/3128,2275127,2277
non_goals/3129,2275127,2372
non_goals/3130,2275127,2460
non_goals/3131,2275127,2566
non_goals/3132,2275127,2616
non_goals/3133,2275136,119
non_goals/3134,2275136,278
non_goals/3135,2275136,849
non_goals/3136,2275136,955
non_goals/3137,2275136,1359
non_goals/3138,2275136,1372
non_goals/3139,2275136,1533
non_goals/3140,2275136,1763
goals/404,2275136,1901
non_goals/3141,2275136,2315
non_goals/3142,2275136,2319
non_goals/3143,2275136,2402
non_goals/3144,2275136,2503
non_goals/3145,2275136,2515
non_goals/3146,2275136,2741
non_goals/3147,2275136,2977
non_goals/3148,2275136,3111
non_goals/3149,2275154,210
non_goals/3150,2275154,262
non_goals/3151,2275154,274
non_goals/3152,2275154,321
non_goals/3153,2275154,560
non_goals/3154,2275154,686
non_goals/3155,2275154,711
non_goals/3156,2275154,835
non_goals/3157,2275154,840
non_goals/3158,2275154,981
non_goals/3159,2275154,1081
non_goals/3160,2275154,1396
non_goals/3161,2275154,1488
non_goals/3162,2275154,2022
non_goals/3163,2275154,2201
non_goals/3164,2275154,2392
non_goals/3165,2275154,2475
non_goals/3166,2275154,2528
non_goals/3167,2275154,2607
non_goals/3168,2275154,2705
goals/405,2275150,50
goals/406,2275150,95
non_goals/3169,2275150,311
non_goals/3170,2275150,403
non_goals/3171,2275150,443
non_goals/3172,2275150,585
non_goals/3173,2275150,594
non_goals/3174,2275150,949
non_goals/3175,2275150,962
non_goals/3176,2275150,1044
non_goals/3177,2275150,1678
non_goals/3178,2275150,1779
non_goals/3179,2275150,1958
goals/407,2275150,2155
non_goals/3180,2275150,2216
non_goals/3181,2275150,2286
